 101km2, Sineki
 blanko, blanko
 jimdanish, jimdanish
 storm_malloc, Malloc
 Influenzaa, Influenza
 Zhercon, Zhercon
 NomadT, NomadT
 xHEISENBERGx, Heisenberg
 ALVN, AlienVeteran
 Doamino, admin_Arkitetk
 m1030, Mantra
 FireFaxx, Windwalker
 SyloTan, Sylo Tan
 ArchEngel, ArchEngel
 Kryloz, Kryloz
 Xurieus, Xurieus
 Orphen27, Orphen
 vincentoviz, VinceThePrince
 Guthaes, Guthaes
 Shtefo, Shtefo
 Sier_muffin, Sier_muffin
 BadWulf, Bad Wolf
 bobdob, bobdob
 newfie007, canucker
 capt-dawn, Capt Dawn
 Archie_True, Archie
 Deezo, DeezoNutz
 capkix_63, Capkix
 C_Dog, Couch Doggey
 dragonslayer4w, dragonslayer4w
 AngelKing, AngelKing
 Ramel, Dennis
 sonOfRa, sonOfRa
 K77, Grasshopper
 Rouge_Star33, Rouge Star
 Obar, Wolish
 ausguerilahandle, Gn1.AusGuerila
 Finger_Of_God, FingerOfGod
 ToRvALaNg, ToRvALaNg
 Velgus, Velgus
 TannerJay, Tanner
 Methesar, Methesar
 Finalist, Zerg
 Unruly, Unrulyjon
 Skascream, Skascream
 DooDooButter, GWEpyon3
 pangpang214, LittleFat
 nozman, nozman
 Sheepdie, Sheepdie
 Foxcrest, Gideon
 ShadowAegis, mosu
 Jangels, Mojangels
 vadpingvin, vadPINGvin
 StarCaptain, StarWarrior
 WDTex, tex
 Kermudgeon, LK
 JMMan, JMan
 virtuosity, VIPER
 JackEthern, Jack Ethern
 Wolfie_0, [ACEHI] Wolfie [Space Monster]
 Saphyrus, Saphyrus
 Vertigo-One, Material Defender
 Achou, Achou
 Presha, Trama Paintrain
 TheGreatMurph, TheGreatMurph
 alexicsersix, alexicsersix
 Azmodeth, Lockon Blue
 Falkthorn, Falkthorn
 Hethdarrimor, Hethdarrimor
 TravisNT, TravisNT
 Maleficus_Luminos, M.Luminos
 BenRekt, BenRekt
 jedli3, jedli3
 eLiteParsimone, eLite Parsimone
 CMDRAnubis, Anubis
 Agronis, Agronis
 klaxxin, klaxxinpt
 vezrax, Vez
 Xbrainer, Xbrainer
 Durmugam, RJenkins
 LCSTC, Starscream
 fl88, fl88
 sainter, DSainter
 Sandie, Sandie
 Seldrion, Seldrion
 xBlueFalconx, BlueFalcon
 cowmaggedon, cowmaggedon
 SpiritFire, Alex
 Rephin, Rephin
 Akouatikh, Ako Uatikh
 Bindmonkey, Bindmonkey
 ZhouTinG, ZhouTinG
 moher4, moher4
 Ganjagai, Gan'jagai
 Synergized, Synergy
 sutek1555, sutek1555
 Toldegar, Toldegar Haskell
 Hooliskri, Hooliskri
 in1cky, in1cky
 Delosian, Delosian
 Wallflower, Bucky Blasto
 VanhaKehno, VanhaKehno
 Lotrek_Sternhard, Aussiedog666
 Lightwind, Lightwind
 IWM, IronWilliam
 whitelightning2011, whitelightning2011
 FactualOrc, Sarren Nardieu
 Toon_Mat, Toon
 SL3000, StarLord
 S-D4RK_LIGHT, S-D4RK_L1GHT
 Commander_Poleon, Commander Poleon
 MrAlexander, MrAlexander
 Ruffus, lordstrum
 CrashHazard, CrashHazard
 valentini, valentini
 ArunNox, Arun Nox
 Talimo, Washington Irving
 PapaGeoff, Papa Geoff
 Steinbockhans, Steinbockhans
 WeissJT, WeissJT
 Workbenj, Workbenj
 Ustrach, Busta Hemo
 Diben, Diben
 spacewarlock, Space Warlock
 Strykir, Strykir
 TheMissy, Missing
 JustSmooth, MrSmooth
 Fremen-Warrior, Muad'Dib
 Starlord5, Star Lord
 deviantcryptic, BruceWayne
 MikeChas, MikeChas
 RaptorAlpha, RaptorAlpha
 CarrotNoLie, BlueCarrot
 space_captain_15, space captain 15
 Ethius, Ethius
 arcusos, Arcusos
 gen-arn, Gen Arn
 Marauderin, Marauderin
 spaethk, spaethk
 Loki88, Loki88
 Angel517, Angel517
 Destern, Destern Ravensblood
 pr0tagonist, protagonist
 Cybertx, Cybertx
 JIM_2004, JIM2004
 SpaceWafflePaste, Captain S.W.P.
 Binaryblade, Binaryblade
 endymion307, endymion307
 FlyerFLry, FlyerFLy
 SpaceSkunks, Liam Urqhart
 Urior, Urior
 ChainChomp, Terran
 Kelsai, Kelsai
 Cheeks1960, Scott
 DarkVilla, DarkVilla
 Shadow_Fox_Zero, Chet Walters
 Furr87, Starkiller
 Jerry_Cornelius, Jerry Cornelius
 Sh1nRyuu, ShinRyuu
 norsemane, huscarl
 Hazel, Pyro
 ZaedenCaladri, Zaeden Caladri 
 SAAS, Pentiumjul
 Huh, Booman
 Ronan_Red_Dredd, Ronan Red-Dredd
 Beastwood, Clint Beastwood
 SMOKINSOMTHIN, SMOKINSOMTHIN
 Parmuth, Parmuth
 billydan1, billydan
 HK_36, Suttsy
 PrimeApple, PrimeApple
 farlz, farlos
 Grifter-RLG, Grifter
 Optymum, Oplexcity
 The_warhammer, warhammer
 kos_swe, KOSOVA
 Montreal, MTL_JHG
 Hanz_S, Hanz_Shnovel
 Huron_Blackheart, Huron Blackheart
 netist, Netist
 BossToss, BossToss
 sillygreen, SillyGreen
 Undeddy, Undeddy
 Crosier, Crosier
 R0AM, R0AM
 CowboyWayne, JohnWayne
 Neekez, Nik
 Teddybaer14, Teddybaer14
 fffseven, Seven
 AveroHD, Avero
 Melodias, Melodias
 larivs49, Nmello
 Domino2015, Domino
 Tierian, Cantoris
 SkankyLion, Sklion Beeblebrox
 SilindeAncalime, Perseus
 Borgash, Borgash
 jarcus, Jarcus
 Tal-el, Odi'ka
 Deathwave, Ender 
 ocn3, Chronos
 Kope22, Kope
 Seti_Zen, Seti
 introducing-paso, IntroducingPaso
 Markie-Mark, Marky Mark
 shokk, sHocK
 benevuz, benna91
 dogchow, dogchow
 Thunderblast, Thunderblast
 skywonder, Sky
 StarSurver, Starscream
 Gl1tchie, Gl1tchie
 Veyron, Veyron
 Cloverfear, Cloverfear
 Silver_shredder, Shredder
 harvey-wolf, Harvey Wolf
 captinralfe, callahan
 Awox, Awox
 MNguy64, Colin
 Lee_Apollo_Adama, Apollo
 KaThUrEy, KaThUrUfAnI
 DirCha, Dirty Cha
 LewdSpaceLemur, Lewd Space Lemur
 KenRy, Kennedy Ryle
 Phase-o-Matic, PhaseDeamon
 Arnor123, Arthedain
 Fortigan, Fortigan
 Es_Neo, Es_Neo
 Squirrel0, SneekySquirrel0
 Westbound, Westbound
 Vanlondon_1981, Vanlondon
 counterculture, counterculture
 matthewcannon02, matthewcannon01
 attentionduelists, Cavalier
 Cassuz, Cassuz Fett
 Hot_Tea, tea_lover
 IkkiDirtNasty, Ikkitousen 
 MephlesTheDark, XMephlesX
 Leona_Vince, Leona_Vince
 Syloke, Syloke
 Kentora, Kentora
 Argus1, Mark Able
 papalala, beijing-shuiqixiaozi
 Nugfar, Nugfar
 bendertrunks, bendertrunks
 Shadowyn, Shadowyn Shades
 YentimBerlow, YentimBerlow
 minimumviable, MVP
 BegForMyMercy, BegForMyMercy
 bp305, BlackPhoenix
 Scarecrow94, Scarecrow
 Rob01, rob
 Ertsar, Ertsar
 DocHol, Doc Holiday
 Commander_Keyes, Star Lord
 CMDR_Horner, Horner
 hummer1216, hummel
 DiplomaicFiasco, DilomaticFiasco
 summitt, summitt
 D4I2K, D4I2K
 Sundari, Sundari
 judg, Gideon
 Sherlyn, Sherlyn
 Koukizilla, Koukizilla
 sandussky, sandussky
 SquidMSTR, Squid Master
 scouthound, scouthound
 Freddy_K, Freddy Krueger
 NoShot03, bartrick
 Shinobi_Omega, Shinobi Omega
 zwalker, Walker
 pitimayou74, pitimayou74
 Bobbelix, Bobbelix
 Josa, Jos
 Teitoku, Al Tiper
 jackmirror, jack mirror
 sharwama, sharwama
 SnoopyKetchup, Peter Griffun
 Squiezbox, Squiezbox
 RoyalAzure, Azurus
 endereffect2013, Ender
 KrispyKhan, Krispified
 Frostcloud, Stormcrow
 ariethebobo, ariethebobo
 roarypond, roary pond
 Thorbjorn527, Thorbj?rn the Space Viking
 DarkMatter16, DarkMatter16
 HattyHat, HattyHattington
 The_Bald_One, Bald
 Hyperions, Lord SteelVedia
 SteveTheZebra, SteveTheZebra
 hi_pantera, Hi_Pantera
 LuckyX, Lucky
 HunterXerus, Xerus Hunter
 MPipboy, Mr.Pipboy
 geraltoftim, degabolt
 lorddave, LordDave
 VecDodger, VecDodger
 AscenderCR, AscenderCR
 Pinnz, Pinnz
 jakimfett, jakimfett
 whiii, whiiiiman
 ShadowShade, Ken
 NeepForNeep, NeepForNeep
 ParticleMann, -=ParticleMan=-
 Bozilla, Bozilla
 Raven_Halsey, Raven_Halsey
 Zesko, Zesko Chengo
 Phylanthium, Phylanthium
 tmitch, Tom
 Ghostywolf, GhostedWolf
 Etheria_Arareb, Etheria Arareb
 direpete, Vizigoth
 hencen, hencen
 dexcomm, dexcomm
 NVPags, NVPags
 NinjaZ3R0, Z3R0
 KADTEAM, kaito
 brother_roadKill, Brother Roadkill
 Slimjim42, Slimjim
 OkIES, OkIES
 KojoNoMai, Prunus Incisa
 Kushkiller, Kushkiller
 Noobulicus, N??bus
 Blueballsok, Sahqoniisk
 G0_D, God
 spartin16, spartin16
 Boulen, Boulen
 Scorpio9541, Fadi
 FireSheep, FireSheep
 Reld, Reld
 0sprey," Tyler ""Skip"" Thompson"
 Dutchinthesky,  Salvatory
 Herbstreise, Herbstreise
 MossmanSHFT0, MossmanSHFT0
 Sir_Knight, Sir Knight
 jpask, James Pask
 Ebonstar, Baobab
 TheManJack, CrazyJack
 Limburg3rt, Limburg3rt
 stealthhacker, StealthHacker
 Nordsen, Rothar Nordsen
 captain-buttcheeks, captain-buttcheeks
 CREASE, CREASE
 DeeKeyZz, Dee KeyZ
 TheCamel, Charlie Gaze
 Terxon, Terxon
 rokape, rokape
 Sicclee, Sicclee
 CHEESECAKEDWARF, CHEESECAKEDWARF
 nothingsoul86, Nothingsoul86
 Leiptr, Martin Dredd
 MexicanDogSlayr, MexicanDogSlayr
 snake52, snake
 Bunnyy, NuclearBunnyy
 Turtlesage33, Turtlesage33
 JimmothyCricket, JimmothyCricket
 Space_Cowboy_Mike, Space Cowboy Mike
 Alentejano, OxDragons
 spider83, Spider 83 Fr
 Tanitras, Maverick
 Lantmatare, Lantm?tare
 Tartiflette, Tartiflette
 spacejamer, SpaceJamer
 thomas1406, thomas146
 starle, sternchen
 hurricanenzl, hurricane
 Fireblader, Fireblader
 Lyrekson, Lyrek
 dahao, Devil
 sunshine99tnt, sunshine99tnt
 FosterChild, Foster
 Katsior, Katsior
 Tlazolteotl, Tlazolteotl
 Alpha742, Alpha742
 ryv, apollo
 JMonk, JunkeyMonkey
 Trombownage, Trombownage
 CakeCarrier, CakeCarrier
 Greensmock, Greensmock
 KiraMorgenstern, Morgenstern
 Grotick, Grotick
 smashnasty, SmashNasty
 Vroomy69, Vroomy69
 Slanty, Slanty
 Canens, Canens
 Hekkiol, Hellion
 T-Craz, Zoner_Freeman
 panther420, panther420
 DRhymes, DrRhymes
 watersage, watersage
 darksunshaman, Darksunshaman
 Alendis, Alendis
 Killer-V, Killer V
 Cliffback, Cliffback
 Steel-Rey, Steel Rey
 swordhawk8, Swordhawk
 Rygellion, Rygellion
 Nucklehead, Nucklehead
 roterrauscher, RoterRauscher
 flashfire4, flash fire
 chromerunner, ChromeRunner
 Commander-White, Commander White
 MannyBerry, MannyBerry
 Dixie_Dog, bigjeff3
 mudala, mudala
 smitchaholic, smitchaholic
 GXTCHA, gxtcha
 velaar, Velaar
 truckerman, xxx666
 kazaster01, kazaster01
 Tacticalslap, Tacticlalslap
 ususel, Ususel
 Piatus, That Guy
 JJMAC, JMAC
 Martusino, Martusino
 vFALL, FALL
 Frigus, Frigus
 Nova_Saint, Nova
 davemaster21, davemaster21
 Ferret_boy3, Ferret_boy3
 Casco_Oscuro, Casco Oscuro
 Sunshine_boy, Sunshine 
 Nezjkyte, Nezjkyte
 actayvian, Alex
 CloudyWizard, CloudyWizard
 Middleburg, Omaha
 MelAdroit, Mel Adroit
 Ivan_M248, Ivan M.
 LeoDeMortis, Leo
 clowncorpse, clowncorpse
 Khumory, Commander Khumory
 InNomine, In Nomine
 Arkaeal, Arkaea
 Forman, Forman
 senevel05, senevel05
 theturk, Merhain Kazanture
 black-wolf-ghostly, Black Wolf
 WatchOutCrash, Sxy
 elpapo, El-Papo
 SirChockemBerry, Blaza612
 Lowentity_citizen1, Lowentity
 Waftato, Waftato
 sirsmile, sirsmile
 AmazonKendall, AmazonKendall
 S3pTa1, 	S3mp3rTa1is
 Skallaks, Lkas
 FOXWIDOWMAKER, DENIED
 Probiotix, Probiotix
 Cronners, Cronners
 3dprintguy, That 3D Print Guy
 Icebone, Icebone
 kyobikyobi, kyobi
 MoroNoKimi, Han Yolo
 muku, muku
 micii, micii
 birck, Birck
 Wendellis, Wendellis
 Irish_Jackyl, Aideen
 Roedan, Rodan
 Hugin, Dust
 do_work_senpai, Okami
 Snapple, Snapple
 Dark-Prophet, Dark Prophet
 Braxi, Braxis
 Limber1407, Limber1407
 PongKrell, Pong Krell
 DrkMaTTeR, DrkMaTTeR
 thetaztygrizz, Babou Fett
 JollyGreen21, Jolly Green
 CylonDestroyer, Ryan Adama
 Marcus_Aurelius103, Marcus103
 Malific, Malific
 CrazyAvocado, Crazy Avocado
 Goatum117, Goatum117
 jdawgih, jd
 BlackH4T, Juicy
 Diabadass, Diabadass
 zegreus, zegreus
 CivilisedEdge, CivilisedEdge
 coreinsanity, Coreinsanity
 AllanarStarfyre, Allanar Starfyre
 Thundersticks, Thundersticks
 skyhawk699, Skyhawk699
 Tank11, Tank
 Yammmy, Yammy
 0gr3, Jeral Yerem
 THE_SILENT, SILENT
 skydvejam, skydvejam
 Hogthrob, Cpt. Link Hogthrob
 amazingV, amazing V
 ComradeJameson, Jameson
 MonsterDunk, Jedicake
 Echinas, Echinas
 RoosterRage, Rooster
 Trimix, Trimix
 Aspidiske, Aspidiske
 RaptorEin, Velociraptor
 katastrofe, Katastrofe
 Zaerin, Zaerin
 Sampotee, Sampotee
 Realmad, Andrey
 WIk7, Wik
 AlteredCarbon, AlteredCarbon
 pwnu, allallfire
 MrLexx2K, Nikopol
 calipsis3, calipsis3
 Phoenix011, Phoenix011
 wallyF, Fitzwaldo
 dore21, razorbak21
 Kreptafire, Krepta
 Zrell, Torse Poil
 Akribis, Chef
 freddan0098, Fredrik L.
 AziDFrEAk, Azid
 MessySlinky, MessySlinky
 Pacotradeadventure, Paco
 DrSushiMDPhD, Dr Sushi MD PhD
 lekkeraim, lekkeraim
 AcidEmpire, Acid Empire
 Shangfool, Shang Fool
 Vityaz, Egor the Shadow Stalker
 WuBear, WuBear
 louis-daher, Louis Daher
 Hilbili, Hilbili
 SquincyBones, SquincyBones
 Miew, Miew
 RAINBOWMAN, STARSEED
 AustinL, Thor
 hades13tm, hades13tm
 painisis, painisis
 Valyn, Valyn
 Dirty_Richard, Hordewar
 AlphaBlade, Blade
 DrRock, DrRock
 urocyonfox, UrocyonFox
 Marcus_H, Marcus.H
 KoOBaALT, KoOBaALT
 triptic, chuck
 annihilator_violator, kid_n4pper
 KoKe117, KoKe
 TurncoatSyd, Turncoat Syd
 swisskali, Swiss KaliMan
 Aeglosson, Aeglosson
 Tdub8732, Tainted Wisdom
 The_kevlar, Kevlar
 Boggarts, Boggarts
 Hypusion, Hypusion
 Shadow-man, Reace
 BovineSpongiform, BovineSpongiform
 CaliFreak, CaliFreak
 CappsCA, AFriendlyHamster
 Daedraslayer, Daedraslayer
 DarkSnyder, DarkSnyder
 Srayne, Srayne
 kishe, kishe
 HurricaneRick, HurricaneRick
 Helium4, Bass Helium
 Shatterstarr, Shatterstar
 earsplitter, red12
 Motrio, Motrio
 SheriockHolmes, SheriockHolmes
 xXMrSimpleXx, xXMrSimpleXx
 aeolianbell, Aeolian Bell
 Melyka, Melyka
 Squanchyy, Zabah
 Insomnia88, Insomnia
 ARKIN_LUX, ARKIN LUX
 mastertypo, MasterTypo
 Maha33, Maha33
 maximus0905, maximus0905
 Frizban, Frizban
 KRYMO, KRIMO
 Afrikaner, Afrikaner
 Darth_Ghuul, Darth_Ghuul
 Cobrastang, Cobrastang
 Captain-kenway51, Blackbeard 
 XoxoJovial, Jovial
 icewoard, icewoard
 SirTyphoon, SirTyphoon
 Khorlane, Khorlane
 Arzei, Arzei
 MTGdejavu, MTGdejavu
 Widow_Sherman, Widow
 NothingMatress, Nothing Mattress
 CaptJodan, CaptJodan
 MacWilly, MacWilly
 SaintNick, Nick487
 Martin_Kyle, Martin Kyle
 Idzanagi, Idzanagi
 Jlord, Jlord
 CodeLucasss, CodeLucasss
 Haman_Karn, HAMAN_KARN
 Dace_D_Dorf, Dace
 Kotakot, Kot
 Prothseda, Prothseda
 CastaRasa, Casta
 w1lll, w1lll
 Default_Access, DEFAULT
 mieser, mies!
 Trelium, Cypher
 sirplexx, sirplexx
 ChrisDracon, Christopher Dracon
 Dodokiller1291, Dodo
 peekka1, peekka1
 Commander420, oOnoWakOo
 NukaCrab, NukaCrab
 Head-Tec, Head-Tec
 jyde, Jensen
 Krystan, Krystan Leonovo
 Magadan, Magadan
 Faelyn, Faelyn
 rononDixxon, Ronon Dixxon
 PlayerFresh, Fresh
 Siev, Siev21
 Hanover-Fiske, The Duke is A #1
 Up_in_Smok3, Up in $mok3
 Hammerhead296, Kaladin
 Nimrodir, Nimrodir
 hoppo89, LOSThoppo
 Teselyan, Teselyan
 legume, Legume
 Diomedes_A, Diomedes
 BLHPD16, BLHPD16
 baldasarre, Baldasarre
 sazhnikov_sa, sazhnikov_sa
 WA11ACE, WA11ACE
 Dakdider, Dakdider
 Tanman0, Tanman
 KinkyKamikazeNinja, KinkyKamikazeNinja
 Heff, Cap Hef
 PopKornikus, PopKornikus
 Decryptionz, Decryptionz
 tintounnn, tintounnn
 Helios_79, Helios
 thegooddr, The Good Dr. 
 ShadowTech, ShadowTech
 Ryan_M, Ryan Gracey
 altanyr1988, Altanyr
 superdx555, superdx555
 HernandezJC, HernandezJC
 hurkies, hurkies
 Madkion, Sage
 KorVla, VlaKor
 SIHERRON, SI
 Nathaloan, Nathaloan
 raider2002, raider2002
 darkwiiplayer, DarkWiiPlayer
 Yuozukass, Juozukas
 iSneak, iSneak
 muffluffer, Muffluffer
 PlumYeti, PlumYeti
 sycocys, sycocys
 Mav59, Maverick
 McNeese19, Wong McNeese
 Savius, Savius
 Atook, Atook
 Tritanite, Tritanite
 Nefrah, Nefrah
 VChopper, VChopper
 brillix, BrilliX
 Riverboat_Sam, Riverboat Sam
 Will_Prospero, William Prospero
 Nemu, Momonga
 Tekhu, Tekhu
 Clutch98, Clutch98
 Phylma, Phylma
 GhostLoads, GhostLoads
 DthAddr, DthAddr
 Sgt_Murphy, Murphy
 THX1377, THX1377
 larsfidjarsen, Lars Fidjarsen
 BobbySteels, BobbySteels
 Hasaad, Hasaad
 BOBBY_digital31, BOBBY_digital31
 Skullberry9000, Skullberry9000
 Ropica, Pica
 pittx, Pitt
 Nickurl, Nick
 Jeso, Jestyr
 Thango, Thangorodrim
 Totally_Incompetent, Mothership_Q
 Agamenon_Atreides, Agamenon Atreides
 Gozill4, Gozilla
 Hellxion, Hellxion
 LaserKnight, LaserKnight
 Moondew, Moondew
 renobob, renobob
 Scubi, Scubi
 Slevun, Slevun
 LordWillO, LordWillO
 Fueshus, Fueshus
 meat_space, Obsolete
 Negative1, Negative
 JDI, Jacob the Invidious
 Exploratorum, Exploratorum
 loyaldroid, loyaldroid
 FreeCandyHere, Skaiden
 dfhjk, InfameVolante
 sophia2me, Friday
 Hammering_Hank, Hank
 Zhigou, Zhigou
 Swervy, Swervy Ninja
 Achrysatos, Achrysatos
 xXRampXx, XRampaGeX
 shadowsfang, Jack
 Trucker1, Paradox Logistics
 Eternaltret, Eternal
 Goodi, Goodi
 Castor86, Castor
 esylis, Esylis
 thatwednesday, ThatWednesday
 Audacity1, Audacity
 Yronnin, Yronnin
 Abbej, [TAC] Abbej
 SvenTheSwede, SvenTheSwede
 Griller, NorthStar Trader
 whiterice, Captain Ryan
 Vuerro, Vuerro
 Uxe, Blotham
 Reicom, Reicom 
 Ottopilot, Edwin Young
 Konl, Konl
 Kwongger, Kwongger
 Chompey, Chompey
 Dark_Guard, Dark Guard
 NightFlyer, NightFlyer
 PSEXY, PUGSEXY
 OdinBeardbottom, Odin Beardbottom
 Chillatik, Chillatik
 PBJK13, Cpike
 Garonthil, Garonthil
 Hauke1, Obliterator
 Mochanova, Mochanova
 Freako_0, The Freak
 HBz, Harijs
 kestor, Kestor
 noobyi, noobyi
 Cpt_Slaps, slaps
 AgentZombie, Agent Zombie
 Welkor, Welkor
 SiIentRunner, SiIentRunner
 Bashfluffers, Bashie
 PickledAtRandom, LPressley.CIG
 nukeshockhybrid, NUKESHOCKHYBRID
 Sindre101, Sindre101
 ElTroche, Riodesangre
 IntergalacticBard, TheBard
 Kashshaptu, Kashshaptu
 Lord_Lenus, Lenus
 Darth_Fader, Darth Fader
 DoomViking, DoomVIking
 Valnius, Yannou
 Whorm_Loathsom, biobomb12
 Oscar_Zeta_Acosta, Oscar_Zeta_Acosta
 Metapod, Metapod
 risenlm, RisenLM
 electraglid, Electraglid
 Rejis, Rejis
 Haiku214, Haiku214
 Zanboon, Zanboon
 ViliRat, Vilisir Ratowka
 Shamo, CheeseForest
 Hansoleo, Hansoleo
 Luigi101, Luigi101
 Aqwers, Aqwers
 Whyduck, [AD] Whyduck
 phazered, UnPhazed
 Atnima, Atnima
 GTSM, Giantism
 Centauries, Cent
 Tob3s, Tobes
 XLB, LordBelmont
 LordNullset, Lord Nullset
 ravnika0, ravnika0
 Nashiem, Nashiem
 El-Waren, Waren
 Thatoneguy123, ?rdan
 Willowisp, Magpie
 ZeroPain, ZeroPAIN
 Prosham, Prosham
 Morsabalto, Morsabalto
 Jackwinsyoulose, Jackwinsyoulose
 handcrafted, Kelvin Starvolt
 bertram1989, Bertram
 mekkew, Mekkew
 RebelSaint, Rebel
 core10, core10117
 chatana, chatana
 Dreayven, Dreayven
 edwardnigma, Edward Nigma
 HG-1, HighlandGunner-1
 Von-Butters, Chris Hall-Nelson
 Allyn, Gh?st
 cryMystic_zero, Mystic_zero
 the1sangheili, The 1 Sangheili
 F4l, Faljukin
 MPA683, MPA683
 Hurk, Hurkaleez
 renderboy, RenderBoy
 LusitanoTuga, LusitanoTuga
 Tiedemann1210, Tiedemann
 VaedrinMallack, Vaedrin Mallack
 tmafia, Antonio Essex-Lettieri
 Zoulamon, Zoulamon
 mcgeekster, mcgeekster
 Trollbiscuits, tyler.sklein
 Broddi, [TAW] Broddi
 AustinNative, AustinNative
 ThePee, PeeWee
 cyberjax99, cyberjax
 Kday, Kday
 Margeexplorer, Marge
 The-Mechanic, Overlord
 LorddAnubis, Anubis
 Lightswitch, Scurvy
 max01rr, max01rr
 girkdently, Girk Dently
 PeopleCanFly, PeopleCanFly
 CaptainShipululo, Captain Shipululo
 missionmax, Missionmax
 Belduin, Belduin
 Space_Trucker541, Adam Solo
 Chazb0t, Chazb0t
 Incubus, Incubus
 Amovich21, Amovich21
 Marley1, Marley
 KungFuTree, KungFu
 morpheusnai, morpheus
 Cgrim, Cgrim
 yaoqing, yaoqing
 Zhuoluo, IcyChimera
 Salmonman, Salmonman
 Jastoon, FALCIBOLT
 wlll, wj
 DeathNote, StarScreem
 Leelink, Leelink
 Jojimbo, Jojimbo
 jannis42, Jannis
 Shinra_Vanity, Vanity
 olliecar, Climoo
 CptGibson, Cpt.Gibson
 Estabon, Estabon
 radecki, radecki [RRRR]
 Scott21, Bufu
 x_Raeder, Raeder
 letsgofaster, letsgofaster
 Loqz, Loq
 TheHawke, Scott Shaw
 KrisToe4, KrisToe4
 Gasifier, Gasifier
 Aetam, Aetam
 Thac, Thac
 DoonAssassin, Doon Assassin
 CPT_Void, CPT.  Void
 GlassToTheArson, The Doctor
 Streyken, Streyken
 Wakefield, Frank Hullenbeck
 Frontier164, Frontier164
 Mav-Taran, Mav Taran
 Nobz, Fantum
 Lazzz, Lazarus
 farstryker, farstryker
 Whoopie_Monsterold, WhoopieMonsterOLD
 sacro25, Sacrorivm
 mike2222, [QSR] Mike 2222
 AusDingo79, AusDingo79
 destron, Destron
 Daemon-Jager, DemonicAce
 BeardedSpacePirate, AllegedSpacePirate
 UncleGuspacho, UncleGuspacho
 Little_John1, Little John
 ToyGunner22, ToyGunner22
 dim3tapp, dim3tapp
 Maverick2, Jordan
 Asta42, Gudrune
 inskya, ??
 Feav, Feav
 Cyborganizer, Cyborganizer
 s_overeign, Sovereign
 Robi-Dawn, Robi-Dawn
 Grim_Fox, Lumo
 MC-32867, MC-32867
 defraxineto, defraxineto
 AVCI, OTTOMAN
 exterman907, Eric Exterman
 SeventhSon, Ace
 Encounter, Encounter
 minotaurking, minotaurking
 jager2783, jager
 CrispyNinja, CrispyNinja
 Black-Stryker, Stryker
 Farjung, Farjung
 ratiovivendi, Paul Atreides
 DKolsteeg, DKolsteeg
 InfinityFighter, Jonathan
 Rasczack, Slippery Fisch
 WraithX, Rathis
 phiphou, fifou
 Zkouboe, Zkouboe
 ActiveArc, ActiveArc
 Cybermuz, Cybermuz
 68THC0mD3r, 68THC0mD3r
 inSyndicate, Insyndicate
 Su5hi, Su5hi
 Zelphis, Zelphis
 robbywelly, robert
 Agent_Venom, Agent venom
 Silestrium, Silestrium
 TOB_CAAXOB, DriftMan
 Vaeye, Vaeye
 doud-nswf, doud-nswf
 Rhonjurah, Rhonjurah
 Asteios, Asteios
 TheLordTerix, TheLordTerix
 Goeroe, Goeroe911
 Goofy4, Goofy
 Kodey, Koen
 Ruhss, Botchulazz
 ReneAoD, AoD
 Copper_01, CopperHead
 MR-BADGER, CLUTCHCARGO
 Crixen, Crixen
 darblesma, DRBLS
 Fedaykin26, Fedaykin26
 hunioras, hunioras
 LaunchpadMcBob, Launchpad McBob
 Novie, Novelle d'Oraguille
 papawulf, Papawulf
 seion, Seion
 Sotira, Sotiris
 xzoress, SpitFire
 Vicasher, Vasher
 Wildfir3, Wildfire
 Zecter, Zecter
 Dearon, Dearon
 EternalInferno, EternalInferno
 fuki, fuki
 syn0nym, syn0nym
 Incursio, Vexen
 Apoteoz, Apotheos
 Plankyzula, Plankyzula
 Tagne, Tagne
 ripm8, Butter Boy
 CristofD, Cristoforos
 Krexxus, Krexus
 Lagosaurus, Lagosaurus
 Secsay, Claire
 axel-xeron, Axel Xeron
 Laticsman29, Laticsman29
 Ludwish, Ludwig
 ThisIsSpartaLOL, ThisIsSpartaLOL
 Top_Biscuits, Top Biscuits
 SpaceHearse, Space Hearse
 Qloke, Qloke
 MoriY, British James
 didoof136, Didoof136
 darkhorsedan, darkhorsedan
 TheKernel, KerenelSanders
 semih1988, Der Namenlose
 obscurehero, obscurehero [LF]
 Adillis, Adillis
 pankiwaczyk, Pan Kiwaczyk
 Avenhold, Avenhold
 Dat_Zangetsu, Zangetsu
 bama_Mike, 'bama_Mike
 Tysco22, Tysco22
 Dragonfoxing, Dragonfoxing
 Stilez, Stilez
 Serenold, Serenold
 Darknikfr, Darknikfr
 Lord_Blackhawk, Blackhawk
 Prouwler, Ripshot
 savorytoughskin, savorytoughskin
 Relink, Kemi
 Jamar, Alencon
 TheRev709, TheRev709
 CommanderChimp, Commander Chisnau Chimp
 HaughtyElf, CaptJack
 hellraizer, HellRaizer
 Vanderoph, Vanderoph
 Bowesnacks, Bowesnacks
 EduFreitaz, EduFreitass
 Dide, dide69bxl
 Feliwyn, Feliwyn
 Orc97, AngryOrc97
 CBornE, BornE
 Tazzphp, Captain
 Aberration, SmokinBarrel
 armstrongpl, ArmstrongPL
 dark4fly, Dark
 ShifuMusic, Shifu
